loop_cnt,region,inherit,reward,outcome,h,g,f
98602,3,3,0.1,2,13,49,62
98603,0,0,0.1,2,4,58,62
98604,3,5,0.1,2,13,49,62
98606,0,1,0.1,2,3,59,62
98607,3,6,0.1,2,13,49,62
98608,2,1,0.1,2,9,53,62
98609,0,2,0.1,2,3,59,62
98610,3,5,0.1,2,13,49,62
98612,2,1,0.1,2,8,54,62
98615,0,0,0.1,2,4,58,62
98617,3,4,0.1,2,13,49,62
98618,2,2,0.1,2,8,54,62
98619,0,1,0.1,2,3,59,62
98621,3,3,0.1,2,12,50,62
98622,2,0,0.1,2,9,53,62
98623,0,3,0.1,2,3,59,62
98624,1,6,0.1,2,23,39,62
98625,3,4,0.1,2,13,49,62
98626,2,1,0.1,2,8,54,62
98627,0,1,0.1,2,3,59,62
98630,1,2,0.1,2,23,39,62
98631,3,4,0.1,2,14,48,62
98632,2,2,0.1,2,8,54,62
98633,1,5,0.1,2,28,34,62
98635,0,1,0.1,2,3,59,62
98638,3,4,0.1,2,12,50,62
98640,1,3,0.1,2,24,38,62
98642,2,2,0.1,2,8,54,62
98643,0,1,0.05,1,6,56,62
98644,3,6,0.1,2,14,48,62
98646,1,4,0.1,2,24,38,62
98648,2,3,0,0,8,54,62
98652,3,4,0.1,2,13,49,62
98655,1,7,0.1,2,23,39,62
98656,3,2,0.1,2,12,50,62
98658,1,6,0.1,2,24,38,62
98660,3,1,0.1,2,12,50,62
98661,1,6,0.1,2,23,39,62
98663,3,2,0.1,2,13,49,62
98667,1,2,0.1,2,26,36,62
98670,0,1,0.1,2,3,59,62
98671,1,1,0.1,2,18,44,62
98672,3,4,0.1,2,12,50,62
98675,1,4,0.1,2,28,33,61
98677,0,2,0.1,2,3,59,62
98678,3,5,0.1,2,12,50,62
98681,1,4,0.1,2,23,39,62
98686,0,2,0.1,2,3,59,62
98687,3,4,0.1,2,12,49,61
98689,1,4,0.1,2,23,39,62
98692,3,4,0.1,2,12,50,62
98694,0,0,0.1,2,4,58,62
98696,1,4,0.1,2,28,34,62
98697,3,5,0.1,2,13,49,62
98698,0,0,0.1,2,3,59,62
98699,1,4,0.1,2,23,39,62
98700,3,5,0.1,2,12,50,62
98701,0,0,0.1,2,4,58,62
98704,1,0,0,0,28,34,62
98706,2,1,0.1,2,8,54,62
98707,3,4,0.1,2,13,49,62
98708,0,1,0.1,2,4,58,62
98709,2,1,0.1,2,8,54,62
98711,3,3,0.1,2,14,48,62
98712,0,1,0.1,2,3,59,62
98714,2,5,0,0,8,54,62
98715,3,5,0.1,2,13,48,61
98718,0,1,0.1,2,4,58,62
98719,3,6,0.1,2,14,48,62
98722,0,2,0.1,2,3,59,62
98724,3,4,0.1,2,13,49,62
98727,0,2,0.1,2,3,59,62
98728,3,3,0.1,2,13,49,62
98731,0,3,0.1,2,3,59,62
98732,3,5,0.1,2,13,48,61
98733,0,0,0.1,2,4,58,62
98737,3,6,0.1,2,13,49,62
98738,0,2,0.1,2,3,59,62
98740,3,6,0.1,2,13,48,61
98742,3,3,0.1,2,14,48,62
98743,0,0,0.1,2,4,58,62
98744,3,3,0.1,2,13,49,62
98745,0,1,0.1,2,3,59,62
98747,3,8,0.1,2,14,48,62
98750,0,1,0.1,2,3,59,62
98752,2,1,0.1,2,8,54,62
98755,3,6,0.1,2,13,49,62
98756,0,1,0.1,2,3,59,62
98760,2,3,0.1,2,8,54,62
98762,3,4,0.1,2,13,49,62
98763,0,1,0,0,3,59,62
98766,2,3,0.1,2,8,54,62
98767,3,5,0.1,2,14,48,62
98768,2,2,0.1,2,8,54,62
98769,3,6,0.1,2,13,49,62
98770,1,4,0.1,2,23,39,62
98771,2,1,0.1,2,8,54,62
98772,3,6,0.1,2,14,47,61
98773,1,4,0.1,2,24,38,62
98776,2,1,0.1,2,8,54,62
98777,3,4,0.1,2,12,50,62
98778,1,6,0.1,2,23,39,62
98780,2,2,0.1,2,8,54,62
98781,3,6,0.1,2,13,49,62
98783,1,2,0.1,2,25,37,62
98786,3,4,0.1,2,12,50,62
98788,2,2,0.1,2,10,52,62
98791,1,2,0.1,2,19,43,62
98794,3,6,0.1,2,14,47,61
98795,1,3,0,0,26,36,62
98798,2,2,0.1,2,8,54,62
98799,3,4,0.1,2,13,49,62
98801,2,2,0.1,2,8,54,62
98805,3,6,0.1,2,13,49,62
98808,0,0,0.1,2,4,58,62
98810,2,2,0.1,2,8,54,62
98811,3,6,0.1,2,14,48,62
98812,0,2,0.1,2,4,58,62
98816,2,3,0.1,2,8,54,62
98817,3,4,0.1,2,12,50,62
98818,0,1,0,0,3,59,62
98822,2,1,0.1,2,8,54,62
98823,3,5,0.1,2,13,49,62
98824,2,2,0.1,2,8,54,62
98825,3,5,0.1,2,14,48,62
98826,2,1,0.1,2,8,54,62
98828,3,4,0.1,2,14,48,62
98829,2,1,0.1,2,8,54,62
98830,3,2,0.1,2,12,50,62
98831,3,4,0.1,2,13,49,62
98833,2,2,0.1,2,8,54,62
98835,3,4,0.1,2,12,50,62
98836,2,1,0.1,2,8,54,62
98840,3,4,0.1,2,13,49,62
98841,2,2,0.1,2,8,54,62
98842,3,2,0.1,2,12,50,62
98845,2,1,0.1,2,8,54,62
98846,3,3,0.1,2,14,48,62
98848,0,0,0.1,2,5,57,62
98849,2,1,0.1,2,8,54,62
98850,3,4,0.1,2,13,49,62
98852,0,0,0.1,2,4,58,62
98854,2,1,0.1,2,8,54,62
98855,3,4,0.1,2,13,49,62
98856,0,1,0.1,2,3,59,62
98857,2,3,0.1,2,8,54,62
98859,3,5,0.1,2,14,48,62
98860,1,5,0.1,2,23,39,62
98861,0,2,0.1,2,3,59,62
98864,2,4,0.1,2,8,54,62
98865,3,6,0.1,2,13,49,62
98866,1,4,0.1,2,24,38,62
98872,0,1,0.1,2,3,59,62
98874,2,2,0.1,2,8,54,62
98878,3,4,0.1,2,13,49,62
98879,1,0,0,0,28,34,62
98881,0,1,0.1,2,3,59,62
98883,3,5,0.1,2,14,48,62
98886,2,3,0,0,8,54,62
98887,0,1,0.1,2,4,58,62
98889,3,5,0.1,2,13,49,62
98892,0,1,0.1,2,3,59,62
98893,3,5,0.1,2,12,50,62
98897,0,2,0.1,2,3,59,62
98900,3,4,0.1,2,14,48,62
98902,3,5,0.1,2,12,50,62
98903,0,1,0.1,2,3,59,62
98906,3,7,0.1,2,13,48,61
98908,0,2,0.1,2,3,59,62
98910,3,3,0.1,2,12,50,62
98916,0,2,0.1,2,3,59,62
98917,3,7,0.1,2,13,49,62
98918,0,1,0.1,2,3,59,62
98919,3,4,0.1,2,12,49,61
98920,0,1,0.1,2,3,59,62
98924,3,3,0.1,2,12,50,62
98935,0,3,0.1,2,3,59,62
98936,2,2,0.1,2,8,54,62
98937,3,3,0.1,2,13,49,62
98939,0,1,0.1,2,8,54,62
98940,2,1,0.1,2,8,54,62
98942,3,2,0.1,2,12,50,62
98943,0,1,0.1,2,3,59,62
98948,2,2,0.1,2,8,54,62
98949,3,4,0.1,2,13,49,62
98951,0,1,0.1,2,3,59,62
98953,2,2,0.1,2,8,54,62
98954,3,3,0.1,2,13,49,62
98955,0,0,0.1,2,4,58,62
98956,3,5,0.1,2,12,50,62
98957,2,2,0,0,8,54,62
98958,0,1,0,0,3,59,62
98960,3,7,0.1,2,14,48,62
98961,1,3,0.1,2,28,34,62
98964,3,5,0.1,2,13,49,62
98965,1,6,0.1,2,26,36,62
98966,3,6,0.1,2,14,48,62
98968,1,4,0.1,2,23,39,62
98970,3,6,0.1,2,13,48,61
98971,1,5,0.1,2,28,33,61
98972,1,2,0.1,2,28,34,62
98973,3,5,0.1,2,13,49,62
98974,1,5,0.1,2,23,39,62
98975,3,3,0.1,2,13,49,62
98976,1,6,0.1,2,23,39,62
98977,3,5,0.1,2,13,49,62
98978,1,3,0.1,2,26,36,62
98982,3,5,0.1,2,14,48,62
98984,1,5,0.1,2,23,39,62
98985,3,4,0.1,2,14,48,62
98986,1,1,0.1,2,25,37,62
98987,2,1,0.1,2,8,54,62
98988,0,0,0.1,2,4,58,62
98990,3,1,0.1,2,12,50,62
98992,1,4,0.1,2,23,39,62
98993,2,2,0.1,2,8,54,62
98994,0,2,0.1,2,3,59,62
98996,3,1,0.1,2,12,50,62
98997,1,5,0.1,2,28,34,62
98999,2,2,0.1,2,8,54,62
99000,3,4,0.1,2,13,49,62
99001,0,1,0.1,2,3,59,62
99003,1,7,0.1,2,28,34,62
99004,3,4,0.1,2,13,49,62
99005,1,4,0.1,2,24,38,62
99006,2,1,0.1,2,8,54,62
99007,0,1,0.1,2,3,59,62
99008,1,6,0.1,2,23,39,62
99009,3,3,0.1,2,12,50,62
99011,2,1,0.1,2,8,54,62
99014,0,1,0.1,2,3,59,62
99015,1,5,0.1,2,23,39,62
99016,3,5,0.1,2,14,48,62
99017,2,4,0,0,8,54,62
99020,0,2,0.1,2,3,59,62
99021,1,5,0.1,2,23,39,62
99023,3,4,0.1,2,13,49,62
99024,0,0,0.1,2,3,59,62
99026,1,6,0.1,2,29,33,62
99029,3,5,0.1,2,13,49,62
99032,0,0,0.1,2,4,58,62
99036,1,4,0.1,2,23,39,62
99039,3,4,0.1,2,13,49,62
99041,1,4,0.1,2,28,34,62
99043,0,2,0.1,2,3,59,62
99045,3,2,0.1,2,12,50,62
99046,1,5,0.1,2,28,34,62
99048,0,2,0.1,2,3,59,62
99049,3,2,0.1,2,13,49,62
99050,1,5,0.1,2,24,38,62
99052,0,1,0.1,2,3,59,62
99054,3,6,0.1,2,14,48,62
99055,1,5,0.1,2,24,38,62
99058,0,0,0.1,2,5,57,62
99060,1,3,0.1,2,23,39,62
99061,3,4,0.1,2,12,50,62
99063,1,5,0.1,2,23,39,62
99065,0,3,0.1,2,3,59,62
99066,3,4,0.1,2,13,49,62
99067,1,7,0.1,2,28,34,62
99070,0,2,0.1,2,3,59,62
99071,3,2,0.1,2,13,49,62
99073,1,3,0,0,28,34,62
99074,2,1,0.1,2,8,54,62
99075,3,5,0.1,2,13,49,62
99077,0,2,0.1,2,3,59,62
99079,2,1,0.1,2,8,54,62
99080,3,3,0.1,2,13,49,62
99081,0,1,0.1,2,3,59,62
99082,3,5,0.1,2,14,48,62
99084,2,2,0,0,8,54,62
99088,0,1,0.1,2,3,59,62
99089,3,5,0.1,2,13,49,62
99090,0,0,0.1,2,4,58,62
99091,3,3,0.1,2,12,50,62
99094,0,1,0.1,2,3,59,62
99095,3,2,0.1,2,12,50,62
99100,0,1,0,0,3,59,62
99101,3,6,0.1,2,14,48,62
99102,3,5,0.1,2,12,50,62
99103,3,3,0.1,2,12,50,62
99104,3,5,0.1,2,13,49,62
99108,3,3,0.1,2,12,49,61
99109,3,4,0.1,2,13,49,62
99110,2,2,0,0,8,54,62
99112,3,4,0.1,2,14,47,61
99113,3,4,0.1,2,13,49,62
99115,3,4,0.1,2,13,49,62
99117,0,0,0,0,3,59,62
99118,3,4,0.1,2,12,49,61
99119,3,6,0.1,2,14,48,62
99120,1,6,0.1,2,26,36,62
99121,1,4,0.1,2,23,39,62
99122,3,5,0.1,2,13,49,62
99125,1,3,0.1,2,25,37,62
99126,3,5,0.1,2,13,49,62
99128,1,3,0.1,2,28,33,61
99129,3,3,0.1,2,13,49,62
99130,1,3,0.1,2,24,38,62
99131,3,7,0.1,2,14,48,62
99133,1,4,0.1,2,25,37,62
99134,3,2,0.1,2,12,50,62
99136,2,2,0.1,2,8,54,62
99137,1,3,0.1,2,28,34,62
99138,3,3,0.1,2,13,49,62
99139,1,2,0.1,2,25,37,62
99145,2,1,0.1,2,8,54,62
99147,3,1,0.1,2,12,50,62
99149,1,4,0,0,25,37,62
99152,0,1,0,0,3,59,62
99153,2,2,0.1,2,8,54,62
99154,3,7,0.1,2,14,48,62
99155,2,1,0.1,2,9,53,62
99156,3,4,0.1,2,14,47,61
99160,2,1,0.1,2,8,54,62
99162,3,3,0.1,2,12,50,62
99163,2,2,0.1,2,8,54,62
99166,3,5,0.1,2,14,48,62
99168,3,4,0.1,2,13,49,62
99169,2,2,0.1,2,8,54,62
99170,3,3,0.1,2,13,49,62
99171,2,1,0.1,2,8,54,62
99172,3,4,0.1,2,12,50,62
99173,2,1,0.1,2,8,54,62
99174,3,3,0.1,2,12,50,62
99175,2,2,0.1,2,8,54,62
99176,3,4,0.1,2,13,48,61
99177,0,0,0.1,2,4,58,62
99178,2,3,0.1,2,8,54,62
99179,3,6,0.1,2,13,49,62
99180,0,0,0.1,2,4,58,62
99181,2,2,0.1,2,8,54,62
99182,3,6,0.1,2,13,49,62
99185,0,1,0.1,2,3,59,62
99186,2,2,0.1,2,8,54,62
99189,3,6,0.1,2,13,49,62
99191,0,1,0.1,2,3,59,62
99192,2,3,0.1,2,8,54,62
99193,3,3,0.1,2,13,49,62
99194,0,0,0.1,2,4,58,62
99195,2,1,0.1,2,8,54,62
99202,3,7,0.1,2,14,48,62
99205,0,3,0.1,2,3,59,62
99206,3,4,0.1,2,13,49,62
99209,2,1,0.1,2,8,54,62
99211,0,0,0.1,2,3,59,62
99212,3,2,0.1,2,12,50,62
99213,2,1,0.1,2,8,54,62
99214,1,4,0.1,2,23,39,62
99215,0,0,0.1,2,3,59,62
99217,3,5,0.1,2,13,48,61
99218,2,1,0.1,2,8,54,62
99219,1,4,0.1,2,24,38,62
99220,0,0,0.1,2,4,58,62
99221,3,6,0.1,2,14,48,62
99222,1,4,0.1,2,28,34,62
99224,2,1,0.1,2,8,54,62
99226,0,2,0.1,2,3,59,62
99227,3,6,0.1,2,13,48,61
99228,1,5,0,0,28,33,61
99229,2,3,0,0,8,54,62
99231,3,3,0.1,2,13,49,62
99232,0,2,0.1,2,3,59,62
99233,3,4,0.1,2,13,49,62
99235,0,2,0.1,2,3,59,62
99237,3,5,0.1,2,13,49,62
99238,0,1,0.1,2,3,59,62
99241,3,5,0.1,2,13,49,62
99246,0,1,0.1,2,3,59,62
99247,3,7,0.1,2,13,48,61
99249,0,1,0,0,3,59,62
99251,3,3,0.1,2,13,49,62
99254,3,6,0.1,2,14,48,62
99255,3,5,0.1,2,13,49,62
99256,3,3,0.1,2,13,49,62
99259,3,5,0.1,2,13,49,62
99261,2,1,0.1,2,8,54,62
99263,3,6,0.1,2,14,48,62
99265,2,1,0.1,2,8,54,62
99266,3,3,0.1,2,12,49,61
99268,2,2,0.1,2,8,54,62
99270,3,4,0.1,2,12,50,62
99272,2,2,0.1,2,8,54,62
99274,3,3,0.1,2,13,49,62
99275,0,2,0.1,2,3,59,62
99277,2,3,0.1,2,9,53,62
99278,3,2,0.1,2,13,49,62
99280,0,1,0.1,2,3,59,62
99282,2,2,0.1,2,9,53,62
99283,3,1,0.1,2,13,49,62
99284,1,3,0.1,2,23,39,62
99286,0,2,0.1,2,3,59,62
99288,2,2,0.1,2,9,53,62
99292,3,5,0.1,2,14,48,62
99293,1,6,0,0,28,34,62
99294,0,3,0.1,2,3,59,62
99297,2,1,0.1,2,8,54,62
99298,3,2,0.1,2,12,49,61
99299,0,0,0.1,2,4,58,62
99300,3,3,0.1,2,12,50,62
99302,2,1,0.1,2,8,54,62
99304,0,0,0.1,2,4,58,62
99306,3,3,0.1,2,12,49,61
99307,2,2,0.1,2,8,54,62
99310,0,1,0.1,2,3,59,62
99312,3,4,0.1,2,12,50,62
99314,2,2,0,0,8,54,62
99315,0,3,0.1,2,3,59,62
99316,3,6,0.1,2,13,49,62
99318,3,7,0.1,2,14,48,62
99319,0,2,0,0,3,59,62
99320,3,2,0.1,2,12,50,62
99321,3,5,0.1,2,13,48,61
99323,3,3,0.1,2,12,50,62
99325,3,2,0.1,2,12,50,62
99326,3,2,0.1,2,12,50,62
99327,3,2,0.1,2,12,50,62
99329,3,3,0.1,2,13,49,62
99331,2,1,0.1,2,8,54,62
99334,3,6,0.1,2,14,48,62
99336,3,3,0.1,2,13,49,62
99338,0,0,0.1,2,4,58,62
99339,2,2,0,0,8,54,62
99340,3,1,0.1,2,12,50,62
99341,0,2,0.1,2,3,59,62
99343,1,6,0.1,2,26,36,62
99347,3,1,0.1,2,12,50,62
99348,0,1,0.1,2,3,59,62
99349,1,4,0.1,2,23,39,62
99350,3,4,0.1,2,13,48,61
99352,0,1,0.1,2,3,59,62
99353,1,4,0.1,2,26,36,62
99357,3,6,0.1,2,14,48,62
99358,0,1,0.1,2,3,59,62
99359,1,1,0.1,2,18,44,62
99361,3,4,0.1,2,13,49,62
99362,1,5,0.1,2,23,39,62
99363,0,2,0.1,2,3,59,62
99364,3,6,0.1,2,14,48,62
99367,1,5,0.1,2,28,34,62
99368,0,2,0.1,2,3,59,62
99369,3,4,0.1,2,12,49,61
99370,1,4,0,0,24,38,62
99373,0,2,0.1,2,3,59,62
99374,3,4,0.1,2,13,48,61
99378,0,1,0.1,2,4,58,62
99379,3,6,0.1,2,14,48,62
99380,2,4,0.1,2,8,54,62
99383,0,3,0.1,2,3,59,62
99384,3,6,0.1,2,14,48,62
99388,2,2,0.1,2,8,54,62
99389,0,1,0.1,2,4,58,62
99391,3,5,0.1,2,14,48,62
99395,2,4,0.1,2,8,54,62
99396,0,2,0.1,2,4,58,62
99397,3,4,0.1,2,12,50,62
99398,3,5,0.1,2,13,48,61
99401,2,2,0.1,2,8,54,62
99402,0,1,0.1,2,3,59,62
99404,3,6,0.1,2,13,49,62
99405,2,1,0.1,2,8,54,62
99406,0,2,0.1,2,3,59,62
99407,3,3,0.1,2,12,50,62
99409,0,2,0.1,2,3,59,62
99411,2,2,0.1,2,8,54,62
99413,3,7,0.1,2,14,48,62
99414,0,0,0.1,2,3,59,62
99419,2,2,0.1,2,8,54,62
99420,3,6,0.1,2,14,48,62
99423,0,1,0.1,2,3,59,62
99424,2,3,0,0,8,54,62
99426,3,4,0.1,2,13,49,62
99428,0,0,0.1,2,4,58,62
99429,3,6,0.1,2,13,49,62
99432,0,1,0.1,2,3,59,62
99434,3,5,0.1,2,12,50,62
99439,0,1,0.1,2,3,59,62
99441,3,6,0.1,2,13,48,61
99442,0,1,0.1,2,3,59,62
99445,3,3,0.1,2,13,49,62
99446,0,1,0.1,2,3,59,62
99447,3,2,0.1,2,13,49,62
99449,1,7,0.1,2,23,39,62
99451,0,2,0.1,2,3,59,62
99452,3,6,0.1,2,14,48,62
99453,1,4,0.1,2,23,39,62
99455,3,2,0.1,2,13,49,62
99456,0,1,0.1,2,3,59,62
99457,1,5,0.1,2,23,39,62
99458,3,2,0.1,2,13,49,62
99460,0,1,0.1,2,3,59,62
99464,1,4,0.1,2,24,38,62
99466,3,5,0.1,2,14,48,62
99469,1,5,0.1,2,23,39,62
99470,2,2,0.1,2,8,54,62
99471,0,2,0.1,2,3,59,62
99472,1,4,0.1,2,23,39,62
99475,3,4,0.1,2,12,50,62
99478,2,3,0.1,2,8,54,62
99480,0,2,0.1,2,3,59,62
99483,1,3,0.1,2,23,39,62
99484,3,4,0.1,2,13,48,61
99485,2,1,0.1,2,8,54,62
99486,0,0,0.1,2,6,56,62
99487,1,5,0.1,2,28,33,61
99488,3,4,0.1,2,13,49,62
99489,0,2,0.1,2,3,59,62
99492,2,3,0.1,2,8,54,62
99494,1,3,0.1,2,25,37,62
99498,3,3,0.1,2,13,49,62
99500,1,3,0.1,2,25,37,62
99504,0,1,0,0,3,59,62
99506,2,3,0.1,2,8,54,62
99507,3,3,0.1,2,13,49,62
99509,1,4,0.1,2,24,38,62
99511,2,2,0.1,2,8,54,62
99512,3,4,0.1,2,13,49,62
99513,1,3,0.1,2,23,39,62
99516,2,2,0.1,2,8,54,62
99520,3,5,0.1,2,13,49,62
99521,1,5,0.1,2,24,38,62
99522,2,2,0.1,2,8,54,62
99525,1,5,0.1,2,23,39,62
99527,3,4,0.1,2,12,49,61
99528,1,3,0.1,2,24,38,62
99529,2,2,0.1,2,8,54,62
99530,3,3,0.1,2,13,49,62
99532,1,6,0.1,2,28,34,62
99533,3,2,0.1,2,12,50,62
99534,2,3,0.1,2,8,54,62
99535,1,3,0.1,2,25,37,62
99536,3,4,0.1,2,12,50,62
99538,2,3,0.1,2,8,54,62
99539,1,4,0.1,2,26,36,62
99540,3,3,0.1,2,12,50,62
99542,2,2,0.1,2,8,54,62
99543,1,5,0.1,2,23,39,62
99545,3,5,0.1,2,14,47,61
99546,1,1,0.1,2,25,37,62
99547,2,2,0.1,2,8,54,62
99549,0,2,0.1,2,3,59,62
99550,3,5,0.1,2,13,48,61
99551,1,4,0.1,2,24,38,62
99552,2,1,0.1,2,8,54,62
99553,0,1,0,0,3,59,62
99555,3,3,0.1,2,12,50,62
99556,1,3,0.1,2,23,39,62
99557,2,3,0.1,2,8,54,62
99558,3,6,0.1,2,14,48,62
99559,1,5,0.1,2,24,38,62
99560,2,3,0.05,1,8,54,62
99563,1,3,0.1,2,22,40,62
99564,3,5,0.1,2,13,49,62
99565,1,5,0.1,2,28,34,62
99566,3,4,0.1,2,13,49,62
99567,1,3,0.1,2,24,38,62
99569,3,4,0.1,2,12,50,62
99570,1,3,0.1,2,24,38,62
99573,3,3,0.1,2,12,50,62
99575,1,5,0,0,28,33,61
99576,3,4,0.1,2,13,49,62
99578,3,5,0.1,2,13,48,61
99579,2,1,0.1,2,8,54,62
99582,3,3,0.1,2,13,49,62
99583,2,1,0.1,2,8,54,62
99584,0,0,0.1,2,4,58,62
99586,3,4,0.1,2,13,49,62
99588,2,1,0.1,2,8,54,62
99590,0,1,0.1,2,3,59,62
99592,3,6,0.1,2,14,48,62
99594,2,1,0.1,2,8,54,62
99595,0,0,0.1,2,3,59,62
99596,3,3,0.1,2,12,50,62
99597,2,2,0.1,2,8,54,62
99598,0,0,0.1,2,4,58,62
99599,3,5,0.1,2,14,48,62
99601,2,1,0.1,2,8,54,62
99604,0,0,0.1,2,3,59,62
99605,3,2,0.1,2,13,49,62
99607,2,2,0,0,8,54,62
99608,0,0,0,0,3,59,62
99609,3,5,0.1,2,13,49,62
99612,3,6,0.1,2,13,48,61
99613,3,2,0.1,2,13,49,62
99614,3,3,0.1,2,13,49,62
99617,3,6,0.1,2,13,48,61
99618,3,3,0.1,2,13,49,62
99619,3,1,0.1,2,13,49,62
99620,3,5,0.1,2,13,48,61
99621,3,3,0,0,13,49,62
99622,1,3,0.1,2,20,42,62
99625,0,1,0.1,2,3,59,62
99627,1,5,0.1,2,28,34,62
99631,2,2,0.1,2,8,54,62
99635,1,3,0.1,2,23,39,62
99636,0,0,0.1,2,4,58,62
99637,2,1,0.1,2,8,54,62
99638,1,7,0.1,2,28,34,62
99640,0,1,0,0,3,59,62
99641,1,5,0.05,1,24,38,62
99643,2,1,0.1,2,8,54,62
99644,2,3,0.1,2,9,53,62
99647,2,1,0.1,2,8,54,62
99648,2,2,0.1,2,8,54,62
99649,3,7,0.1,2,14,48,62
99652,2,1,0.1,2,8,54,62
99653,3,6,0.05,1,14,48,62
99654,2,2,0.1,2,8,54,62
99655,2,1,0.1,2,8,54,62
99656,2,2,0.1,2,8,54,62
99657,0,1,0.1,2,3,59,62
99658,1,3,0.1,2,23,39,62
99659,3,2,0.1,2,12,50,62
99660,2,0,0.1,2,9,53,62
99662,0,0,0.1,2,4,58,62
99664,1,5,0.1,2,23,39,62
99665,3,4,0.1,2,13,49,62
99666,2,1,0.1,2,8,54,62
99667,1,2,0.1,2,25,37,62
99668,0,2,0.1,2,3,59,62
99669,3,6,0.1,2,14,48,62
99670,2,2,0.1,2,8,54,62
99671,1,5,0.1,2,23,39,62
99672,0,3,0.1,2,3,59,62
99676,3,4,0.1,2,13,49,62
99679,1,5,0.1,2,28,33,61
99680,2,1,0.1,2,8,54,62
99683,0,1,0.1,2,3,59,62
99686,3,6,0.1,2,12,50,62
99690,1,7,0.1,2,28,34,62
99692,2,1,0.1,2,8,54,62
99694,0,2,0.1,2,3,59,62
99695,3,5,0.1,2,12,50,62
99698,1,1,0.1,2,18,44,62
99702,2,3,0.1,2,8,54,62
99706,3,5,0.1,2,12,50,62
99707,0,2,0.1,2,3,59,62
99708,1,2,0.1,2,25,37,62
99710,2,1,0.1,2,8,54,62
99711,1,5,0.1,2,23,39,62
99712,3,4,0.1,2,12,50,62
99716,0,0,0.1,2,3,59,62
99717,1,5,0.1,2,28,34,62
99718,2,1,0.1,2,8,54,62
99719,3,5,0.1,2,12,50,62
99720,0,0,0.1,2,4,58,62
99721,1,5,0.1,2,28,34,62
99722,2,3,0.1,2,8,54,62
99723,3,5,0.1,2,14,48,62
99724,0,3,0.1,2,3,59,62
99726,1,6,0.1,2,23,39,62
99728,3,1,0.1,2,12,50,62
99729,2,1,0.1,2,8,54,62
99732,0,0,0.1,2,4,58,62
99738,1,7,0.1,2,28,34,62
99739,3,7,0.1,2,14,48,62
99740,2,3,0.1,2,8,54,62
99743,1,6,0.1,2,24,38,62
99744,0,2,0.1,2,3,59,62
99745,3,5,0.1,2,13,49,62
99746,1,4,0.1,2,23,39,62
99747,2,3,0.1,2,8,54,62
99751,0,1,0.1,2,3,59,62
99752,3,7,0.1,2,13,48,61
99757,1,6,0.1,2,24,38,62
99759,2,3,0.1,2,8,54,62
99760,0,1,0.1,2,4,58,62
99761,3,7,0.1,2,14,48,62
99762,1,5,0.1,2,23,39,62
99764,2,2,0.1,2,8,54,62
99766,0,1,0.1,2,3,59,62
99770,1,7,0.1,2,23,39,62
99771,3,6,0.1,2,13,49,62
99772,2,3,0.1,2,8,54,62
99773,1,5,0.1,2,28,34,62
99774,0,2,0.1,2,3,59,62
99776,3,3,0.1,2,13,49,62
99777,1,0,0,0,28,34,62
99778,2,1,0.1,2,8,54,62
99781,0,2,0.1,2,3,59,62
99782,3,4,0.1,2,12,50,62
99784,2,1,0.1,2,8,54,62
99787,0,1,0.1,2,4,58,62
99788,3,6,0.1,2,13,48,61
99789,2,2,0.1,2,8,54,62
99790,3,4,0.1,2,13,49,62
99791,0,2,0.1,2,3,59,62
99792,3,5,0.1,2,13,49,62
99793,2,2,0.1,2,8,54,62
99794,0,2,0.1,2,3,59,62
99795,3,3,0.1,2,13,49,62
99796,2,2,0.1,2,8,54,62
99798,0,1,0.1,2,3,59,62
99799,3,3,0.1,2,13,49,62
99800,2,1,0.1,2,8,54,62
99801,0,1,0.1,2,3,59,62
99802,3,5,0.1,2,14,48,62
99804,2,1,0.1,2,8,54,62
99806,0,2,0.1,2,3,59,62
99807,3,6,0.1,2,13,49,62
99810,2,1,0.1,2,8,54,62
99811,0,2,0.1,2,3,59,62
99812,3,4,0.1,2,12,50,62
99814,0,1,0,0,3,59,62
99817,2,1,0.1,2,8,54,62
99821,3,4,0.1,2,13,49,62
99824,2,3,0.1,2,8,54,62
99825,3,2,0.1,2,13,49,62
99826,2,1,0.1,2,10,52,62
99827,3,3,0.1,2,12,50,62
99828,2,2,0.1,2,8,54,62
99829,3,5,0.1,2,13,49,62
99832,3,4,0.1,2,13,49,62
99833,2,2,0.1,2,8,54,62
99835,3,4,0.1,2,13,49,62
99836,2,2,0.1,2,8,54,62
99837,3,3,0.1,2,13,49,62
99839,2,2,0.1,2,8,54,62
99840,1,3,0.1,2,25,37,62
99841,3,6,0.1,2,13,49,62
99847,2,2,0.1,2,8,54,62
99848,1,4,0.1,2,26,36,62
99850,3,2,0.1,2,13,49,62
99851,2,3,0.1,2,8,54,62
99852,0,1,0.1,2,3,59,62
99853,1,3,0.1,2,26,36,62
99854,3,5,0.1,2,13,48,61
99855,2,1,0.1,2,8,54,62
99857,1,4,0,0,25,37,62
99860,0,1,0.1,2,3,59,62
99861,3,6,0.1,2,13,49,62
99862,2,1,0.1,2,8,54,62
99865,0,2,0.1,2,3,59,62
99867,3,4,0.1,2,12,50,62
99869,0,2,0.1,2,3,59,62
99871,2,1,0.1,2,8,54,62
99872,3,2,0.1,2,12,50,62
99873,0,0,0.1,2,3,59,62
99874,2,2,0.1,2,8,54,62
